🕘️release,#genre#
广东卫视,http://123.149.238.94:9003/hls/33/index.m3u8$河南电信的酒店源
广西卫视,http://123.149.238.94:9003/hls/34/index.m3u8$河南电信的酒店源
河北卫视,http://123.149.238.94:9003/hls/35/index.m3u8$河南电信的酒店源
河南民生频道,http://123.149.238.94:9003/hls/36/index.m3u8$河南电信的酒店源

浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$官网线路
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd






